iso3c,year,ca_gdp
TCD,1993,-7.97127033243566
TCD,1992,-4.55341511080141
TCD,1991,-3.49331969967201
TCD,1990,-2.62378989206359
TCD,1989,-3.57661020245615
TCD,1988,1.72041905063907
TCD,1987,-2.19448360509664
TCD,1986,-5.5600974872436
TCD,1985,-8.44479951764772
CHL,2020,-1.94941123362021
CHL,2019,-5.21244978814827
CHL,2018,-4.48367554777816
CHL,2017,-2.75779980852367
CHL,2016,-2.62065852365988
CHL,2015,-2.73506821605392
CHL,2014,-3.46029991877659
CHL,2013,-4.77606541666957
CHL,2012,-5.32849119001729
CHL,2011,-4.91713901662884
CHL,2010,0.896881680744073
CHL,2009,1.43974883336493
CHL,2008,-4.18826982519764
CHL,2007,5.05557874807609
CHL,2006,5.49643732024025
CHL,2005,1.91109059952903
CHL,2004,3.26056295397732
CHL,2003,0.21460039582268
CHL,2002,-0.825565731667287
CHL,2001,-1.53703377110131
CHL,2000,-1.14568457860136
CHL,1999,0.131436581248041
CHL,1998,-4.77915592737757
CHL,1997,-4.26887262850026
CHL,1996,-3.92274308347759
CHL,1995,-1.82822028885922
CHL,1994,-2.76296605169419
CHL,1993,-5.11105015900292
CHL,1992,-2.0561295791378
CHL,1991,-0.25554288126347
CHL,1990,-1.44968764303319
CHL,1989,-2.29508114009766
CHL,1988,-0.88405444099552
CHL,1987,-3.25098034750442
CHL,1986,-6.20612193919602
CHL,1985,-7.87897220641269
CHN,2020,1.65930095801393
CHN,2019,0.706790487310518
CHN,2018,0.170563391928727
CHN,2017,1.50488723669315
CHN,2016,1.67018709565351
CHN,2015,2.59752794949746
CHN,2014,2.21130586371267
CHN,2013,1.5211132088502901
CHN,2012,2.48328422404793
CHN,2011,1.77399724587567
CHN,2010,3.84025673415249
CHN,2009,4.68740638141982
CHN,2008,9.0108699631763
CHN,2007,9.79958953536146
CHN,2006,8.30532573537482
CHN,2005,5.71199843031159
CHN,2004,3.47450259619584
CHN,2003,2.55665409110255
CHN,2002,2.37759984341841
CHN,2001,1.28417196444636
CHN,2000,1.67667411710879
CHN,1999,1.91286225540032
CHN,1998,3.0345158579566
CHN,1997,3.81946407941415
CHN,1996,0.833943624966418
CHN,1995,0.219237328483813
CHN,1994,1.21849357261851
CHN,1993,-2.59966643215884
CHN,1992,1.49380742683803
CHN,1991,3.45166169027996
CHN,1990,3.31811936794009
CHN,1989,-1.23916211504939
CHN,1988,-1.21512784090909
CHN,1987,0.109707201482441
CHN,1986,-2.33447167923657
CHN,1985,-3.68213560921028
COL,2020,-3.42772945914236
COL,2019,-4.58427517266059
COL,2018,-4.20138344687969
COL,2017,-3.18224191114871
COL,2016,-4.45195067751588
COL,2015,-6.37230442230879
COL,2014,-5.19843119341789
COL,2013,-3.23615067105019
COL,2012,-3.14008013112592
COL,2011,-2.90611447190462
COL,2010,-2.99583091222973
COL,2009,-1.90692601755576
COL,2008,-2.67924104556952
COL,2007,-2.9819266093631
COL,2006,-1.8486662357596
COL,2005,-1.33773107053945
COL,2004,-0.66148309595793
COL,2003,-0.963598625978888
COL,2002,-1.31623163816019
COL,2001,-1.05937674050926
COL,2000,0.846461525527854
COL,1999,0.778526882820605
COL,1998,-4.93441634428213
COL,1997,-5.39146862906034
COL,1996,-4.77689886981533
COL,1995,-4.8816442586875
COL,1994,-4.48814605215356
COL,1993,-3.1640347587015
COL,1992,1.54179329402071
COL,1991,4.77635581102987
COL,1990,1.13284627622115
COL,1989,-0.508344947661482
COL,1988,-0.550844053044884
COL,1987,0.923754332301952
COL,1986,1.09608675129892
COL,1985,-5.18421125306416
COM,2020,-1.8090566931838
COM,2019,-3.35158582912686
COM,2018,-2.85692338370682
COM,2017,-2.13204216493526
COM,2016,-4.34858918733341
COM,2015,-0.256465657736018
COM,2014,-3.7803293757662
COM,2012,-4.04970428541402
COM,2011,-5.42473025670485
COM,2010,-4.3322227069687
COM,2009,-4.35030280964664
COM,2008,-7.53469626604502
COM,2007,-3.97385796874896
COM,2006,-3.27357312325321
COM,2005,-4.09701964792287
COM,2004,-3.330057820404
COM,2003,-3.37217076421928
COM,1995,-4.82800364207231
COM,1994,-2.29252811329718
COM,1993,2.23823913081916
COM,1992,-3.25051276345255
COM,1991,-2.55855728076927
COM,1990,-2.60861611827647
COM,1989,1.64527020463883
COM,1988,-1.93708708492982
COM,1987,-6.81960597632114
COM,1986,-6.07633451199018
COM,1985,-7.42755094281062
COD,2020,-2.2533450200438
COD,2019,-3.61447223411752
COD,2018,-3.58406179220142
COD,2017,-3.30715525146266
COD,2016,-3.89676371833081
COD,2015,-3.69282012359848
COD,2014,-4.49147540188532
COD,2013,-8.90999507535482
COD,2012,-4.19742912084297
COD,2011,-4.85216679390097
COD,2010,-8.99566348265581
COD,2009,-6.03581629618423
COD,2008,-0.664510638477548
COD,2007,2.86805721465824
COD,2006,0.30870487289839
COD,2005,-3.08174753918885
COG,2020,12.5614280869547
COG,2019,11.6793050600101
COG,2016,-32.8963883802867
COG,2015,-37.2388274641582
COG,2014,3.79355485952657
COG,2013,10.7855804840986
COG,2012,13.6849086384196
COG,2011,13.2423472931453
COG,2010,6.85413566856583
COG,2009,-14.1030536085047
COG,2008,7.46170443036968
COG,2007,-24.0002254918381
COG,2006,1.53894345042081
COG,2005,10.4641144260127
COG,2004,14.5085104569995
COG,2003,14.8882764007301
COG,2002,-1.14076678309812
COG,2001,-1.01723380328061
COG,2000,20.1289422019463
COG,1999,-9.79852342002057
COG,1998,-12.3421441704289
COG,1997,-6.70967027697312
COG,1996,-25.6169885221692
COG,1995,-29.5463927344917
COG,1994,-44.8409951823334
COG,1993,-20.5893960957304
COG,1992,-10.7934054712732
COG,1991,-16.9376870155112
COG,1990,-8.97637795425953
COG,1989,-3.55503079247413
COG,1988,-20.1330804370954
COG,1987,-9.69133907709575
COG,1986,-32.4832378211718
COG,1985,-7.46302019432509
CRI,2020,-1.0451399398849
CRI,2019,-1.19007304662516
CRI,2018,-2.99153112578977
CRI,2017,-3.61676636348474
CRI,2016,-2.13651622902175
CRI,2015,-3.40396456306334
CRI,2014,-4.7160048123098
CRI,2013,-4.77170630967613
CRI,2012,-5.10481785769544
CRI,2011,-5.29681753650104
CRI,2010,-3.2233638744529
CRI,2009,-1.82328161880324
CRI,2008,-8.37792572859127
CRI,2007,-5.57495108003314
CRI,2006,-4.13248459059871
CRI,2005,-4.29151439430037
CRI,2004,-3.6271827494939
CRI,2003,-5.20903348558069
CRI,2002,-5.18779567292921
CRI,2001,-3.21895001481533
CRI,2000,-4.55955827354411
CRI,1999,-4.6752374776359
CRI,1998,-3.80546813822407
CRI,1997,-3.81205832280929
CRI,1996,-2.25775317412388
CRI,1995,-3.09313887300943
CRI,1994,-2.22690318351734
CRI,1993,-6.48418120757875
CRI,1992,-4.31713971378434
CRI,1991,-1.04216824950309
CRI,1990,-7.42337494326744
CRI,1989,-7.90131335042768
CRI,1988,-3.86813252481538
CRI,1987,-5.65701991400658
CRI,1986,-1.81037094354636
CRI,1985,-3.21519372998558
CIV,2020,-3.13243536755175
CIV,2019,-2.23379059024848
CIV,2018,-3.90363086723186
CIV,2017,-1.99780015304641
CIV,2016,-0.855798630849982
CIV,2015,-0.439534823506041
CIV,2014,1.04562413672806
CIV,2013,-1.48012277771383
CIV,2012,-0.882958574823462
CIV,2011,7.26612761772171
CIV,2010,1.33095270108223
CIV,2009,4.79271756698353
CIV,2008,1.33044255664335
CIV,2007,-0.484088679670274
CIV,2006,1.89621807045563
CIV,2005,0.165122856652972
HRV,2020,-0.794764787152176
HRV,2019,2.63944112077443
HRV,2018,1.21879767278773
HRV,2017,4.05058564025186
HRV,2016,2.46278248048211
HRV,2015,2.8160395582054
HRV,2014,0.393646518692679
HRV,2013,-0.85905218922224
HRV,2012,-0.361346953174399
HRV,2011,-1.66263208640643
HRV,2010,-2.51842272366615
HRV,2009,-6.55709632697428
HRV,2008,-10.9284028864315
HRV,2007,-8.01574127853192
HRV,2006,-7.88445610459166
HRV,2005,-7.53586560507972
HRV,2004,-6.14980575305839
HRV,2003,-9.10663581966419
HRV,2002,-6.2103221208118
HRV,2001,-2.23834054152959
HRV,2000,-1.52722841882587
HRV,1999,-6.31890080016949
HRV,1998,-5.28883442850186
HRV,1997,-10.3392081685164
HRV,1996,-4.51917827489029
HRV,1995,-6.33173304670167
HRV,1994,5.11543986832586
HRV,1993,6.16611948406294
CUW,2020,-27.1790165849208
CUW,2019,-17.8687623818489
CUW,2018,-26.6788618293987
CUW,2017,-22.408060054686
CUW,2016,-19.3487658928601
CUW,2015,-16.9786946407484
CUW,2014,-16.5331269497382
CUW,2013,-25.1892796048519
CUW,2012,-29.7077853277585
CUW,2011,-30.0160245986954
CYP,2020,-9.70521766643821
CYP,2019,-5.52358779333744
CYP,2018,-3.74116387276707
CYP,2017,-4.91227621613631
CYP,2016,-3.87009257416934
CYP,2015,-0.244186265425847
CYP,2014,-4.07615408092307
CYP,2013,-1.50316970166727
CYP,2012,-3.86860062836353
CYP,2011,-2.09343664640065
CYP,2010,-10.7622757102317
CYP,2009,-6.67074544398167
CYP,2008,-14.4443028383531
CYP,2007,-7.63669144927273
CYP,2006,-6.36794765544154
CYP,2005,-5.26682635799638
CYP,2004,-4.77327486436682
CYP,2003,-2.00767143097125
CYP,2002,-3.32012511756835
CYP,2001,-3.09916834386667
CYP,2000,-4.88747484293358
CYP,1999,-1.62158738894853
CYP,1998,2.84348035393524
CYP,1997,-4.37875893634201
CYP,1996,-4.67156754364255
CYP,1995,-2.06499778344603
CYP,1994,1.00140507465941
CYP,1993,1.66562701377823
CYP,1992,-9.23295527901852
CYP,1991,-7.28400581413835
CYP,1990,-2.76044154525839
CYP,1989,-5.4491996749029
CYP,1988,-2.51426419493428
CYP,1987,-0.207588387653008
CYP,1986,-0.611948219842198
CYP,1985,-7.41559501893476
CZE,2020,1.7852008079583
CZE,2019,0.356195094422181
CZE,2018,0.451859774047593
CZE,2017,1.35301705500193
CZE,2016,1.74734921729713
CZE,2015,0.446971205922034
CZE,2014,0.217020094001342
CZE,2013,-0.519137991701544
CZE,2012,-1.501449440317
CZE,2011,-2.1691537824734
CZE,2010,-3.48120039690542
CZE,2009,-2.35286468331655
CZE,2008,-1.86377838067906
CZE,2007,-4.70721210136984
CZE,2006,-2.55771892805224
CZE,2005,-2.0469317715426
CZE,2004,-3.70977039606132
CZE,2003,-5.76037419921863
CZE,2002,-5.16274750389644
CZE,2001,-4.80305110479948
CZE,2000,-4.3260595580812
CZE,1999,-2.23483455253069
CZE,1998,-1.94722596154938
CZE,1997,-5.79107713467812
CZE,1996,-6.08746771318312
CZE,1995,-2.26757320329168
CZE,1994,-1.70139298961709
CZE,1993,1.1330967168381
DNK,2020,7.31174171634934
DNK,2019,7.51157692205496
DNK,2018,6.32147869586373
DNK,2017,7.43235705188882
DNK,2016,7.1535241379713
DNK,2015,8.03310119340128
DNK,2014,8.33724641683404
DNK,2013,7.38438213074311
DNK,2012,6.04077392997687
DNK,2011,6.33895025513779
DNK,2010,6.39689740721911
DNK,2009,3.670308987932
DNK,2008,2.93344197648404
DNK,2007,1.51196754347491
DNK,2006,3.33878587946735
DNK,2005,4.15137874873849
DNK,2004,2.35760495195269
DNK,2003,3.18790770063056
DNK,2002,1.93547973055908
DNK,2001,2.94033572239732
DNK,2000,1.37879989622757
DNK,1999,1.71298625187982
DNK,1998,-1.13530538852639
DNK,1997,0.531779842222928
DNK,1996,1.64799093505223
DNK,1995,1.00340778021557
DNK,1994,2.04424373399312
DNK,1993,3.3761876880507
DNK,1992,2.74488364106853
DNK,1991,1.42496597503466
DNK,1990,0.992308259412131
DNK,1989,-0.995137848272316
DNK,1988,-1.15966444750152
DNK,1987,-2.7490475260444
DNK,1986,-5.11696670702114
DNK,1985,-4.43064275946123
DJI,2020,11.6521171854969
DJI,2019,18.2584391861665
DJI,2018,14.711779905443
DJI,2017,-4.79510874009852
DJI,2016,-1.00034788975653
DJI,2015,29.4599511791353
DJI,2014,23.8932174835351
DJI,2013,-30.7512096888003
DJI,2012,-10.9311673573902
DJI,2011,-13.8678242864019
DJI,2010,4.47357137871551
DJI,2009,-6.77718840004505
DJI,2008,-22.5587851004156
DJI,2007,-20.2086361012123
DJI,2006,-2.15448790661934
DJI,2005,2.84105797251049
DJI,2004,0.473072861668425
DJI,2003,12.7055171216024
DJI,2002,11.8252569135346
DJI,2001,12.0278460954718
DJI,2000,6.04193525666741
DJI,1999,12.9648892075064
DJI,1998,8.53208339077553
DJI,1997,10.6026685770574
DJI,1996,13.8618372344666
DJI,1995,15.5987157456815
DJI,1994,16.3154371248577
DJI,1993,23.8256791900186
DJI,1992,14.6514283023976
DJI,1991,22.0729331569769
DMA,2020,-35.2351867100794
DMA,2019,-36.1951486634089
DMA,2018,-41.1963949394605
DMA,2017,-10.2099529307271
DMA,2016,-8.45275386663789
DMA,2015,-6.56710220155754
DMA,2014,-6.21279255214796
DMA,2013,-17.0836404533407
DMA,2012,-16.518817887546
DMA,2011,-13.3467421657827
DMA,2010,-16.9329365473543
DMA,2009,-19.6705453623387
DMA,2008,-24.5182774836172
DMA,2007,-17.2068339558123
DMA,2006,-6.98675382958053
DMA,2005,-16.0912002305889
DMA,2004,-8.40775392872234
DMA,2003,-6.04714179505929
DMA,2002,-8.85156806005728
DMA,2001,-11.6177894763262
DMA,2000,-19.9386602693651
DMA,1999,-10.7831426179179
DMA,1998,-7.15327796349265
DMA,1997,-13.9450169300915
DMA,1996,-17.5044667181976
DMA,1995,-14.6584638631427
DMA,1994,-9.89338899707203
DMA,1993,-7.41115066674712
DMA,1992,-11.5877587189063
DMA,1991,-15.5554806525549
DMA,1990,-21.609347993969
DMA,1989,-24.5823240687135
DMA,1988,-7.14836600587225
DMA,1987,-4.61712021581637
DMA,1986,-5.1982903977737704
DMA,1985,-5.27343827916429
DOM,2020,-1.69224227999815
DOM,2019,-1.33253119353171
DOM,2018,-1.55480224260577
DOM,2017,-0.168331272949702
DOM,2016,-1.07831727382895
DOM,2015,-1.8040834790462
DOM,2014,-3.23841188766658
DOM,2013,-4.10500018404706
DOM,2012,-6.55624631595726
DOM,2011,-7.52170967420317
DOM,2010,-7.47847811387321
DOM,2009,-4.77544466541589
DOM,2008,-9.39813947302595
DOM,2007,-4.92727717051081
DOM,2006,-3.39866888826109
DOM,2005,-1.32180615715461
DOM,2004,4.66562998909679
DOM,2003,4.8412459657921
DOM,2002,-2.94021829945032
DOM,2001,-2.89354387031244
DOM,2000,-4.22327517754885
DOM,1999,-1.93887227246899
DOM,1998,-1.56144626408778
DOM,1997,-0.814289530702647
DOM,1996,-1.16601469767881
DOM,1995,-1.09873129454882
DOM,1994,-1.93243515666095
DOM,1993,-4.07383436047879
DOM,1992,-6.0997558654875
DOM,1991,-1.6011020076795
DOM,1990,-3.95268341373003
DOM,1989,-4.89486943599179
DOM,1988,-0.351673707553919
DOM,1987,-6.24844394561588
DOM,1986,-2.99569011456242
DOM,1985,-2.13298233833064
ECU,2020,2.09333990710764
ECU,2019,-0.50646136827611
ECU,2018,-1.53316537401825
ECU,2017,-0.387242953675667
ECU,2016,0.912554395568837
ECU,2015,-2.28484408591192
ECU,2014,-0.651047970913704
ECU,2013,-0.966037832420015
ECU,2012,-0.166909556494228
ECU,2011,-0.506587087684931
ECU,2010,-2.32172616604527
ECU,2009,0.520924336749102
ECU,2008,2.89405288656368
ECU,2007,3.78442738247702
ECU,2006,3.80804965411109
ECU,2005,1.17661120468016
ECU,2004,-1.36219189560774
ECU,2003,-1.2492036168512901
ECU,2002,-4.50586234491732
ECU,2001,-2.38325088255005
ECU,2000,6.34355414802445
ECU,1999,4.67349075269474
ECU,1998,-7.49949156007604
ECU,1997,-1.62196981722165
ECU,1996,-0.217391362976912
ECU,1995,-4.09288556316314
ECU,1994,-3.95584535777111
ECU,1993,-4.48229932324834
ECU,1992,-0.674247786490063
ECU,1991,-4.16751643885901
ECU,1990,-2.36231747522136
ECU,1989,-5.1472829488547
ECU,1988,-5.20997667418132
ECU,1987,-8.51175092710987
ECU,1986,-3.80040967405147
ECU,1985,0.443172244309129
EGY,2020,-3.70903990583373
EGY,2019,-3.20758543154937
EGY,2018,-2.93164483711978
EGY,2017,-3.19681566782461
EGY,2016,-6.16465951871263
EGY,2015,-5.23529137853431
EGY,2014,-1.94849131455399
EGY,2013,-1.22513249838744
EGY,2012,-2.49788021735236
EGY,2011,-2.32378812632193
EGY,2010,-2.05668307641306
EGY,2009,-1.7707391095759
EGY,2008,-0.868821887213847
EGY,2007,0.315552631578947
EGY,2006,2.45322162862231
EGY,2005,2.34529559888579
EGY,2004,4.97788419534309
EGY,2003,4.66231377245509
EGY,2002,0.730979150171549
EGY,2001,-0.401718427655422
EGY,2000,-0.972570273448986
EGY,1999,-1.80221287386216
EGY,1998,-3.02491579679889
EGY,1997,-0.905827378713802
EGY,1996,-0.283898866608544
EGY,1995,-0.422212745098039
EGY,1994,0.0597325714285714
EGY,1993,5.44885051546392
EGY,1992,7.81250251617541
EGY,1991,9.010952
EGY,1990,5.41428288100209
EGY,1989,-3.29141667060211
EGY,1988,-2.97556725417425
EGY,1987,0.0497900138696242
EGY,1986,-3.49407515387107
EGY,1985,-4.65076269628491
SLV,2020,1.11030429654712
SLV,2019,-0.421693578525018
SLV,2018,-3.30179306522223
SLV,2017,-1.85990733613606
SLV,2016,-2.27403286613894
SLV,2015,-3.2159293549397
SLV,2014,-5.37138698730115
SLV,2013,-6.90474689247509
SLV,2012,-5.79721503254672
SLV,2011,-5.48105199392229
SLV,2010,-2.88821622788294
SLV,2009,-1.77368032991474
SLV,2008,-8.51825968802828
SLV,2007,-7.15129248901495
SLV,2006,-4.78478289538241
SLV,2005,-4.22907878622942
SLV,2004,-4.67674940955736
SLV,2003,-5.30205130807915
SLV,2002,-3.19917807931234
SLV,2001,-1.22368889754147
SLV,2000,-3.65297107423069
SLV,1999,-2.12066485546114
SLV,1998,-0.829238100118753
SLV,1997,-0.956383843468498
SLV,1996,-1.76340996059416
SLV,1995,-2.93184061861952
SLV,1994,-0.23421850941335
SLV,1993,-1.22473345675386
SLV,1992,-1.87429806480166
SLV,1991,-3.18836063436411
SLV,1990,-3.14984163467256
SLV,1989,-4.44717349577913
SLV,1988,0.615769425377338
SLV,1987,3.43098606893331
SLV,1986,3.09824627527765
SLV,1985,-0.754663639732212
GNQ,1996,-147.997312487613
GNQ,1995,-86.9941852940511
GNQ,1994,-0.37878435160704
GNQ,1993,2.08962404984017
GNQ,1992,-7.85003608180464
GNQ,1991,-36.7145107351161
GNQ,1990,-16.9395648833006
GNQ,1989,-23.7875568375166
GNQ,1988,-16.4506703656093
GNQ,1987,-25.9287107608819
ERI,2000,-14.8161574838645
ERI,1999,-30.3043628662932
ERI,1998,-39.2668560181824
ERI,1997,0.722973749438987
ERI,1996,-8.61532542588461
ERI,1995,-5.44458433860014
ERI,1994,23.2450159506025
ERI,1993,22.9133856737768
ERI,1992,39.3908305177212
EST,2020,-2.7306242700292
EST,2019,2.00905944057614
EST,2018,0.56376163135316
EST,2017,1.69970978175346
EST,2016,0.996247381037251
EST,2015,1.46327360938589
EST,2014,0.518408483980374
EST,2013,-0.133143040301748
EST,2012,-1.85807259126916
EST,2011,1.30548764458293
EST,2010,1.74366049478647
EST,2009,2.6775190631377
EST,2008,-8.85851078522045
EST,2007,-14.8020314240803
EST,2006,-14.9718681033251
EST,2005,-8.63305003795734
EST,2004,-11.9829822415601
EST,2003,-12.9205377766597
EST,2002,-10.5743364533738
EST,2001,-5.19375871381401
EST,2000,-5.25815799294368
EST,1999,-5.11809353076672
EST,1998,-8.43191028086133
EST,1997,-10.898015356172
EST,1996,-8.32080873340359
EST,1995,-3.50447680786974
EST,1994,-4.03327500267873
EST,1993,0.53901284719059
SWZ,2020,6.55291656984155
SWZ,2019,3.81510661336771
SWZ,2018,1.30781570062784
SWZ,2017,6.11293651555308
SWZ,2016,7.99024652712619
SWZ,2015,13.6462188835414
SWZ,2014,11.9504856315641
SWZ,2013,10.9113844873232
SWZ,2012,5.05366904415604
SWZ,2011,-5.9649333225146
SWZ,2010,-8.90472208675336
SWZ,2009,-11.7528556394377
SWZ,2008,-7.14591112347182
SWZ,2007,-1.93276556706589
SWZ,2006,-6.11526332672519
SWZ,2005,-3.31336100189476
SWZ,2004,2.63067140122666
SWZ,2003,4.15889604093632
SWZ,2002,2.38216911954966
SWZ,2001,0.598910535464894
SWZ,2000,-2.7023839131461602
SWZ,1999,-2.12921733088375
SWZ,1998,-5.91886464673934
SWZ,1997,-0.159647506239686
SWZ,1996,-3.24211594984
SWZ,1995,-1.74925944187271
SWZ,1994,0.129989761643895
SWZ,1993,-4.6923019892661
SWZ,1992,-3.15761879391608
SWZ,1991,4.0814985358133
SWZ,1990,4.55259231829367
SWZ,1989,11.0570057125324
SWZ,1988,13.7418195861256
SWZ,1987,11.2250885515662
SWZ,1986,2.3959859290464
SWZ,1985,-10.6504672925073
ETH,2020,-2.75526110015443
ETH,2019,-5.47194445075559
ETH,2018,-5.53324917435327
ETH,2017,-7.76343039992896
ETH,2016,-11.5449209376397
ETH,2015,-12.1838327178752
ETH,2014,-10.3781721184147
ETH,2013,-6.36626399169653
ETH,2012,-7.1067486808021
ETH,2011,-3.30367964138338
ETH,2010,-2.1222608717343
ETH,2009,-6.75348362103612
ETH,2008,-6.67139557726763
ETH,2007,-4.20144598076542
ETH,2006,-11.6871605564419
ETH,2005,-12.6419842587598
ETH,2004,-6.59189372254429
ETH,2003,-1.58150719828577
ETH,2002,-1.74046524518375
ETH,2001,-4.53620596538169
ETH,2000,0.163268897783397
ETH,1999,-5.89415732214505
ETH,1998,-4.15073883771035
ETH,1997,-0.457223674441712
ETH,1996,0.908197347576536
ETH,1995,0.50129599614824
ETH,1994,1.76625983730631
ETH,1993,-0.552422468805537
ETH,1992,-1.11537579375337
ETH,1991,0.747122815753609
ETH,1990,-2.3541103991641
ETH,1989,-1.227552239329
ETH,1988,-2.03500398551599
ETH,1987,-2.00982272538634
ETH,1986,-3.24092628403194
ETH,1985,1.09371100521
FRO,2011,7.75436992619401
FRO,2010,6.18734358043311
FRO,2009,-1.07294449559976
FRO,2008,-1.22813096268354
FRO,2007,-3.44459491477146
FRO,2006,1.05271652622566
FRO,2005,1.77191405060488
FRO,2004,7.52016809211848
FRO,2003,-0.436767986416422
FRO,2002,9.86123616311528
FRO,2001,12.6005348141705
FRO,2000,9.29520327119273
FRO,1999,15.6142918418711
FRO,1998,20.2734708037608
FJI,2020,-12.1311588430209
FJI,2019,-11.7772709740163
FJI,2018,-8.44729845329712
FJI,2017,-6.639070882176
FJI,2016,-3.60696936050466
FJI,2015,-3.47299248987541
FJI,2014,-5.77781240557738
FJI,2013,-9.71178073518758
FJI,2012,-1.4340442908102
FJI,2011,-5.16119192694594
FJI,2010,-4.7591968754889
FJI,2009,-4.31924967284106
FJI,2008,-14.9382363262539
FJI,2007,-11.4545752332218
FJI,2006,-16.4488939915362
FJI,2005,-6.89584542628475
FJI,2004,-9.27687175758032
FJI,2003,-2.28236251772105
FJI,2002,0.858878837529476
FJI,2001,-4.09110110593277
FJI,2000,-1.51980018386888
FJI,1999,0.655462625521091
FJI,1998,-3.62307870193135
FJI,1997,-1.63374867444326
FJI,1996,0.636047134440278
FJI,1995,-5.72016176808459
FJI,1994,-6.17634955669445
FJI,1993,-8.44003964321105
FJI,1992,-3.99878474352944
FJI,1991,-4.93144143597923
FJI,1990,-7.03030144787266
FJI,1989,0.632738435882661
FJI,1988,6.35550368382684
FJI,1987,2.32050169864632
FJI,1986,1.29985652299845
FJI,1985,1.64083841438865
FIN,2020,0.529983303828095
FIN,2019,-0.15499529100125
FIN,2018,-1.63811271947478
FIN,2017,-0.613710516292874
FIN,2016,-1.98213896057961
FIN,2015,-0.91248550363006
FIN,2014,-1.40306958808626
FIN,2013,-1.87586111811563
FIN,2012,-2.25407429115713
FIN,2011,-1.55989641961033
FIN,2010,1.3927410867982
FIN,2009,2.10030839228353
FIN,2008,2.46705484055195
FIN,2007,4.08024653201484
FIN,2006,3.94307577889212
FIN,2005,3.79909504985157
FIN,2004,6.35919059517118
FIN,2003,4.97591224324578
FIN,2002,8.61479200191198
FIN,2001,9.32832355563524
FIN,2000,8.35697521580217
FIN,1999,5.94874529220918
FIN,1998,5.47770810715808
FIN,1997,5.22832147413365
FIN,1996,3.79006406550443
FIN,1995,3.90223701682602
FIN,1994,1.07619185079872
FIN,1993,-1.2736811038366
FIN,1992,-4.54594465904843
FIN,1991,-5.32681492267676
FIN,1990,-4.92220571481103
FIN,1989,-4.87183687394226
FIN,1988,-2.47056311444696
FIN,1987,-1.89097850106028
FIN,1986,-0.94312824070119206
FIN,1985,-1.44344195524999
FRA,2020,-2.00313613657686
FRA,2019,0.587362764575747
FRA,2018,-0.735670615255372
FRA,2017,-0.474615185215668
FRA,2016,-0.538632351885891
FRA,2015,-0.334528437032909
FRA,2014,-0.962733699381149
FRA,2013,-0.597990456908108
FRA,2012,-1.22530807843013
FRA,2011,-1.02802797917579
FRA,2010,-0.832545468638348
FRA,2009,-0.818480147786107
FRA,2008,-0.962244945077223
FRA,2007,-0.328279950461903
FRA,2006,0.0221896585541475
FRA,2005,-0.00650919177703098
FRA,2004,0.434470120439983
FRA,2003,0.871063406872803
FRA,2002,1.18270439802011
FRA,2001,1.5298994522382
FRA,2000,1.1848394944316
FRA,1999,3.4092327167425
FRA,1998,2.51843043289976
FRA,1997,2.60806895660173
FRA,1996,1.2859310187773
FRA,1995,0.679551477433413
FRA,1994,0.535080974263654
FRA,1993,0.683954592617435
FRA,1992,0.280170781675052
FRA,1991,-0.517748489885409
FRA,1990,-0.790699531946191
FRA,1989,-0.459409521209704
FRA,1988,-0.456943183564688
FRA,1987,-0.479945241449235
FRA,1986,0.317668003097765
FRA,1985,-0.00632248222825551
PYF,2016,7.49427461409959
PYF,2015,5.46732880455944
PYF,2014,4.29649738932559
PYF,2013,3.27354524979354
PYF,2012,1.37240717988221
PYF,2011,2.82663363720287
PYF,2010,-0.294406118669795
PYF,2009,-2.5963824275816
PYF,2008,-6.03579073273941
PYF,2007,4.09227840409068
PYF,2006,2.71856320416727
PYF,2005,0.153096372292576
PYF,2004,3.33918047231439
PYF,2003,-2.41927473004379
PYF,2002,0.152944141111643
GAB,2015,0.980288664808838
GAB,2014,6.10892058354702
GAB,2013,8.31242147608324
GAB,2012,11.5176523304205
GAB,2011,14.30205454341
GAB,2010,17.0685059551217
GAB,2009,6.63781868280595
GAB,2008,24.5939589011604
GAB,2007,22.0639363873959
GAB,2005,20.6930568792579
GAB,2004,11.8977404655294
GAB,2003,11.7614768617876
GAB,2002,6.33560263979825
GAB,2001,10.2998522952722
GAB,2000,19.7027587812577
GAB,1999,8.37209987870897
GAB,1998,-13.2831001987777
GAB,1997,9.97513749355829
GAB,1996,15.606083485232
GAB,1995,10.3786091380141
GAB,1994,7.57275373189422
GAB,1993,-1.12108668936338
GAB,1992,-3.00622863834277
GAB,1991,1.38433185743214
GAB,1990,2.81747500972778
GAB,1989,-4.59078995928343
GAB,1988,-16.0520094477278
GAB,1987,-13.6844773143339
GAB,1986,-31.0681259413846
GAB,1985,-4.86504498812799
GMB,2020,-4.77621848558059
GMB,2019,-2.04445221575257
GMB,2018,-8.08332529672772
GMB,2017,-6.32875593450885
GMB,2016,-5.12796647463839
GMB,2015,-3.90228061316891
GMB,2014,-6.87758719722139
GMB,2013,-7.05935659160072
GMB,2012,-6.55707152697875
GMB,2011,-7.67135227929092
GMB,2010,1.13391181749086
GMB,2009,1.93110412724461
GMB,2008,-0.402650265042615
GMB,2007,-6.19477968023257
GMB,2006,-6.22324623229531
GMB,2005,-4.22219702002327
GMB,2004,-3.15228070444893
GMB,2003,0.541196571889132
