date,GPR,GPRH,GPRC_RUS,GPRC_TUR,GPRC_UKR,GPRC_CHN,GPRC_IND,GPRC_BRA,GPRC_ARG,GPRC_MEX,GPRC_ZAF,GPRC_EGY,GPRC_POL,GPRC_HUN,GPRC_IDN,GPRC_MYS,GPRC_PHL,GPRC_THA,GPRHC_RUS,GPRHC_TUR,GPRHC_UKR
1993Q2,109.21555582682292,91.80670928955078,1.0444174408912659,0.21960713962713876,0.14956248303254446,0.24030572672684988,0.15407679478327432,0.03448247164487839,0.02183267039557298,0.05745401978492737,0.09546473373969395,0.1150790477792422,0.05637310196955999,0.05411498745282491,0.028744015221794445,0.017243630563219387,0.014955815548698107,0.042440960804621376,1.1425915956497192,0.2301443268855413,0.17428267250458399
1993Q3,103.24041493733723,88.1769282023112,0.7104294796784719,0.10897330194711685,0.11749036113421123,0.27528752386569977,0.13741792738437653,0.02875078407426675,0.019154232926666737,0.08946887155373891,0.10195925583442052,0.12806973606348038,0.035350656136870384,0.024095615682502586,0.022649394969145458,0.02621232531964779,0.026140771185358364,0.022767388882736366,0.7755895356337229,0.11139879127343495,0.09893046443661054
1993Q4,89.73262786865234,77.27035776774089,0.6206802725791931,0.08901769543687503,0.14080728342135748,0.26667016247908276,0.1040666935344537,0.02313332896058758,0.03408250771462917,0.0840291865170002,0.11132774750391643,0.1137596641977628,0.06806522359450658,0.05145644582808018,0.021486778743565083,0.0165266920812428,0.016983598470687866,0.02221129710475604,0.6769209305445353,0.08444699148337047,0.1800756404797236
1994Q1,98.06869252522786,90.21823120117188,0.7883809208869934,0.08746657272179921,0.205327570438385,0.24650363127390543,0.2201440135637919,0.026396242591241997,0.02193072314063708,0.24925724665323892,0.14327057699362436,0.07286777223149936,0.07036051278313,0.06166781485080719,0.016326420319577057,0.029812593013048172,0.011481536397089561,0.031109224384029705,0.8933788935343424,0.08734902863701184,0.26081792016824085
1994Q2,106.72533416748047,97.44867197672527,0.7116949756940206,0.13401908675829569,0.10839637368917465,0.3968593974908193,0.13653498391310373,0.052018135165174804,0.045213562125960984,0.1089711661140124,0.17030615359544754,0.11558683464924495,0.061528613169988,0.0225995226452748,0.028474157055219013,0.03403302965064844,0.015984406384329002,0.030713313569625218,0.7693542639414469,0.1578818013270696,0.10968983421723048
1994Q3,98.92191569010417,84.7552007039388,0.7517873446146647,0.1010403260588646,0.07312381267547607,0.20204377174377441,0.12265720466772716,0.0568662037452062,0.15441485991080603,0.1170235127210617,0.07643533498048782,0.07071697215239207,0.03891968416670958,0.015193801373243332,0.02194414505114158,0.029984678452213604,0.02179942869891723,0.034699280435840286,0.7868830362955729,0.09359123806158702,0.05022790469229221
1994Q4,92.4769795735677,82.11136118570964,0.8623288869857788,0.12180172652006149,0.09101419399182002,0.2194044589996338,0.14512968560059866,0.04088949287931124,0.035384586080908775,0.11668768028418224,0.07279064133763313,0.10561142861843109,0.05695260440309843,0.09143649786710739,0.06124061935891708,0.028799279282490414,0.036642553905646004,0.02638659595201413,0.8967974384625753,0.09612601871291797,0.10765775976081689
1995Q1,79.75815073649089,71.01832326253255,0.7105744282404581,0.10795364777247111,0.03862075383464495,0.1711333990097046,0.12518942852814993,0.05169039871543646,0.06319160262743632,0.17761522779862085,0.038260369251171746,0.12276751051346461,0.052584161361058555,0.047772022585074105,0.025749873990813892,0.01754148273418347,0.04473882044355074,0.03721091151237488,0.8396791219711304,0.09400460248192151,0.045227209106087685
1995Q2,97.2137222290039,88.42836507161458,0.8295725186665853,0.13477387775977454,0.06850952034195264,0.23105143010616302,0.15049474189678827,0.020824387048681576,0.046432274083296456,0.09915294498205185,0.0745189016064008,0.10159619400898616,0.05856697882215182,0.04032636930545171,0.039102528554697834,0.04775263679524263,0.06852906694014867,0.02693076990544796,0.8945497473080953,0.1477168376247088,0.059370155135790505
1995Q3,95.2617899576823,82.00011698404948,0.6441585222880045,0.0983888531724612,0.09091600496321917,0.21032700935999551,0.20427324374516806,0.014118042774498463,0.016796765538553398,0.06808179368575414,0.04527826296786467,0.07076854755481084,0.05260229855775833,0.03475917627414068,0.015500983533759912,0.029844355924675863,0.019370857315758865,0.023353395828356344,0.6589648127555847,0.07251322145263354,0.11411229396859805
1995Q4,69.91568501790364,58.908400217692055,0.39493486285209656,0.04918540269136429,0.011664587073028088,0.14883511265118918,0.11606845011313756,0.01217418039838473,0.0155729033673803,0.07269047200679779,0.08893314624826114,0.08416853845119476,0.04038095225890478,0.04630673180023829,0.03099099670847257,0.02811232302337885,0.02228652996321519,0.011856475844979286,0.44051692883173627,0.06113879196345806,0.013253199557463327
1996Q1,79.40115356445312,67.73114267985027,0.5912352303663889,0.13974450528621674,0.03189169615507126,0.33209120233853656,0.13918979465961456,0.00894424218373994,0.015372669013837973,0.0715659645696481,0.032157446878651776,0.1260195535918077,0.05228068307042122,0.03315069774786631,0.03571682019780079,0.015390166857590279,0.030607542643944424,0.025430460460484028,0.6732449730237325,0.14300651103258133,0.03693908701340357
1996Q2,73.1493428548177,57.6081428527832,0.548072894414266,0.09873269746700923,0.03949102200567722,0.315238078435262,0.18062894543011984,0.01988643842438857,0.020949885559578735,0.0502488799393177,0.036887338384985924,0.13335613161325455,0.033797803024450936,0.018673318748672802,0.024373480429251988,0.02403247697899739,0.019441024710734684,0.018332315608859062,0.5669429302215576,0.07316505908966064,0.05042942768583695
1996Q3,83.50964609781902,69.18938446044922,0.5443438092867533,0.22159438828627268,0.015671186459561188,0.20375811060269675,0.19148090481758118,0.017798411039014656,0.02116074102620284,0.13747365027666092,0.06653362885117531,0.139574925104777,0.024894710319737594,0.018978490494191647,0.060834104816118874,0.021027309975276392,0.035602095847328506,0.039806793754299484,0.557620108127594,0.19058140243093172,0.0169829906274875
1996Q4,62.63802591959635,51.12350209554037,0.34595365325609845,0.0939142219722271,0.030455321073532104,0.17336625854174295,0.11167801668246587,0.025884535784522694,0.026356395954887073,0.06801167875528336,0.06423933307329814,0.0697168471912543,0.08082198848327,0.05206149071455002,0.03650717809796333,0.026838749026258785,0.04612358255932728,0.038391935328642525,0.3526010413964589,0.0857268621524175,0.040852565318346024
1997Q1,54.367478688557945,42.780375162760414,0.33652886748313904,0.09134868780771892,0.04563633476694425,0.16449164599180222,0.07901089141766231,0.015244842817385992,0.011873234839489063,0.07305278877417247,0.0828435222307841,0.07398191342751186,0.08991557111342748,0.07582669580976169,0.033736436938246094,0.018092178739607334,0.019415282023449738,0.03393661913772424,0.335614413022995,0.07885398467381795,0.048070769757032394
1997Q2,51.822041829427086,40.1973934173584,0.2880824903647105,0.09872379899024963,0.030858163721859455,0.21891449391841888,0.06119214122494062,0.024572804880638916,0.02122899649354319,0.04668592972060045,0.09319540485739708,0.05493497165540854,0.06523653616507848,0.04301757117112478,0.038994387413064636,0.013466893695294857,0.012251122388988733,0.030185769001642864,0.29873261352380115,0.06837931647896767,0.02615426853299141
